nba_id,player_name,first_name,last_name,season,season_label,team,lebron_team_string,position,games_played,minutes_played,team_mpg,lebron_mpg,lebron,o_lebron,d_lebron,war,off_role,def_role,team_wins,team_losses,team_win_pct,is_multi_team,team_count,name_match_key,name_match_status,basketball_reference_name,data_source,source_url
1631133,Jabari Walker,Jabari,Walker,2026,2025-26,PHI,PHI,PF,64,762,11.906,11.9,-1.404,-1.391,-0.013,0.505,Stretch Big,Helper,45,37,0.549,false,1,jabari walker,exact_name,Jabari Walker,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/PHI/2026.html
1631157,Ryan Rollins,Ryan,Rollins,2026,2025-26,MIL,MIL,PG,74,2376,32.108,32.1,-0.668,-0.299,-0.368,2.667,Primary Ball Handler,Point of Attack,32,50,0.39,false,1,ryan rollins,exact_name,Ryan Rollins,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MIL/2026.html
1631159,Leonard Miller,Leonard,Miller,2026,2025-26,MIN,MIN/CHI,SF,19,95,5,15.621,-0.993,0.159,-1.152,0.66,Stationary Shooter,Helper,49,33,0.598,true,2,leonard miller,exact_name,Leonard Miller,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MIN/2026.html
1631159,Leonard Miller,Leonard,Miller,2026,2025-26,CHI,MIN/CHI,SF,27,624,23.111,15.621,-0.993,0.159,-1.152,0.66,Stationary Shooter,Helper,31,51,0.378,true,2,leonard miller,exact_name,Leonard Miller,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CHI/2026.html
1631165,Keon Ellis,Keon,Ellis,2026,2025-26,SAC,SAC/CLE,SG,43,758,17.628,20.536,-0.177,-1.244,1.067,2.115,Movement Shooter,Point of Attack,22,60,0.268,true,2,keon ellis,exact_name,Keon Ellis,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/SAC/2026.html
1631165,Keon Ellis,Keon,Ellis,2026,2025-26,CLE,SAC/CLE,SG,29,720,24.828,20.536,-0.177,-1.244,1.067,2.115,Movement Shooter,Point of Attack,52,30,0.634,true,2,keon ellis,exact_name,Keon Ellis,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CLE/2026.html
1631169,Josh Minott,Josh,Minott,2026,2025-26,BOS,BOS/BRK,PF,33,526,15.939,17.012,-0.349,-1.001,0.653,1.103,Movement Shooter,Wing Stopper,56,26,0.683,true,2,josh minott,exact_name,Josh Minott,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BOS/2026.html
1631169,Josh Minott,Josh,Minott,2026,2025-26,BRK,BOS/BRK,PF,16,308,19.25,17.012,-0.349,-1.001,0.653,1.103,Movement Shooter,Wing Stopper,20,62,0.244,true,2,josh minott,exact_name,Josh Minott,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BRK/2026.html
1631170,Jaime Jaquez Jr.,Jaime,Jaquez Jr.,2026,2025-26,MIA,MIA,SF,75,2121,28.28,28.281,-1.522,-0.649,-0.873,1.249,Shot Creator,Helper,43,39,0.524,false,1,jaime jaquez jr,exact_name,Jaime Jaquez Jr.,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MIA/2026.html
1631172,Ousmane Dieng,Ousmane,Dieng,2026,2025-26,OKC,OKC/MIL,C,27,295,10.926,19.287,-1.62,-1.16,-0.46,0.58,Secondary Ball Handler,Helper,64,18,0.78,true,2,ousmane dieng,exact_name,Ousmane Dieng,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/OKC/2026.html
1631172,Ousmane Dieng,Ousmane,Dieng,2026,2025-26,MIL,OKC/MIL,C,30,804,26.8,19.287,-1.62,-1.16,-0.46,0.58,Secondary Ball Handler,Helper,32,50,0.39,true,2,ousmane dieng,exact_name,Ousmane Dieng,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MIL/2026.html
1631174,Tyler Burton,Tyler,Burton,2026,2025-26,MEM,MEM,SF,12,307,25.583,25.561,-2.616,-1.387,-1.229,-0.027,Movement Shooter,Helper,25,57,0.305,false,1,tyler burton,exact_name,Tyler Burton,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
1631199,Ron Harper Jr.,Ron,Harper Jr.,2026,2025-26,BOS,BOS,SF,29,318,10.966,10.948,-0.434,-0.283,-0.151,0.403,Movement Shooter,Chaser,56,26,0.683,false,1,ron harper jr,exact_name,Ron Harper Jr.,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BOS/2026.html
1631200,Kris Murray,Kris,Murray,2026,2025-26,POR,POR,SF,57,1333,23.386,23.386,-1.745,-1.73,-0.014,0.6,Stationary Shooter,Helper,42,40,0.512,false,1,kris murray,exact_name,Kris Murray,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/POR/2026.html
1631204,Marcus Sasser,Marcus,Sasser,2026,2025-26,DET,DET,PG,38,457,12.026,12.012,-2.122,-1.168,-0.953,0.099,Secondary Ball Handler,Point of Attack,60,22,0.732,false,1,marcus sasser,exact_name,Marcus Sasser,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/DET/2026.html
1631207,Dalen Terry,Dalen,Terry,2026,2025-26,CHI,CHI/PHI,SG,34,377,11.088,11.479,-0.726,-1.187,0.46,0.598,Stationary Shooter,Point of Attack,31,51,0.378,true,2,dalen terry,exact_name,Dalen Terry,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CHI/2026.html
1631207,Dalen Terry,Dalen,Terry,2026,2025-26,PHI,CHI/PHI,SG,14,174,12.429,11.479,-0.726,-1.187,0.46,0.598,Stationary Shooter,Point of Attack,45,37,0.549,true,2,dalen terry,exact_name,Dalen Terry,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/PHI/2026.html
1631212,Peyton Watson,Peyton,Watson,2026,2025-26,DEN,DEN,SF,54,1598,29.593,29.586,-1.281,-1.022,-0.258,1.181,Movement Shooter,Point of Attack,54,28,0.659,false,1,peyton watson,exact_name,Peyton Watson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/DEN/2026.html
1631213,Tyrese Martin,Tyrese,Martin,2026,2025-26,BRK,BRK/PHI,SG,37,696,18.811,16.882,-1.045,-0.644,-0.401,0.688,Secondary Ball Handler,Chaser,20,62,0.244,true,2,tyrese martin,exact_name,Tyrese Martin,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BRK/2026.html
1631213,Tyrese Martin,Tyrese,Martin,2026,2025-26,PHI,BRK/PHI,SG,9,81,9,16.882,-1.045,-0.644,-0.401,0.688,Secondary Ball Handler,Chaser,45,37,0.549,true,2,tyrese martin,exact_name,Tyrese Martin,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/PHI/2026.html
1631217,Moussa Diabate,Moussa,Diabate,2026,2025-26,CHO,CHO,C,73,1899,26.014,26.008,1.816,0.229,1.587,5.083,Roll + Cut Big,Mobile Big,44,38,0.537,false,1,moussa diabate,exact_name,Moussa Diabate,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CHO/2026.html
1631221,Collin Gillespie,Collin,Gillespie,2026,2025-26,PHO,PHO,PG,80,2282,28.525,28.52,1.913,0.678,1.235,6.245,Primary Ball Handler,Point of Attack,45,37,0.549,false,1,collin gillespie,exact_name,Collin Gillespie,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/PHO/2026.html
1631222,Jake Laravia,Jake,Laravia,2026,2025-26,LAL,LAL,PF,82,2061,25.134,25.138,-1.177,-0.61,-0.566,1.658,Stationary Shooter,Point of Attack,53,29,0.646,false,1,jake laravia,exact_name,Jake Laravia,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/LAL/2026.html
1631230,Dominick Barlow,Dominick,Barlow,2026,2025-26,PHI,PHI,PF,71,1689,23.789,23.78,-0.903,-1.404,0.502,1.647,Athletic Finisher,Wing Stopper,45,37,0.549,false,1,dominick barlow,exact_name,Dominick Barlow,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/PHI/2026.html
1631243,Mouhamed Gueye,Mouhamed,Gueye,2026,2025-26,ATL,ATL,PF,77,1179,15.312,15.306,0.353,-1.508,1.862,2.078,Stationary Shooter,Helper,46,36,0.561,false,1,mouhamed gueye,exact_name,Mouhamed Gueye,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/ATL/2026.html
1631245,Quenton Jackson,Quenton,Jackson,2026,2025-26,IND,IND,PG,49,897,18.306,18.313,-1.161,-0.376,-0.785,0.73,Primary Ball Handler,Point of Attack,19,63,0.232,false,1,quenton jackson,exact_name,Quenton Jackson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/IND/2026.html
1631246,Vince Williams Jr.,Vince,Williams Jr.,2026,2025-26,MEM,MEM/UTA,SG,34,736,21.647,20.482,-1.32,-0.716,-0.605,0.585,Primary Ball Handler,Wing Stopper,25,57,0.305,true,2,vince williams jr,exact_name,Vince Williams Jr.,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
1631246,Vince Williams Jr.,Vince,Williams Jr.,2026,2025-26,UTA,MEM/UTA,SG,6,84,14,20.482,-1.32,-0.716,-0.605,0.585,Primary Ball Handler,Wing Stopper,22,60,0.268,true,2,vince williams jr,exact_name,Vince Williams Jr.,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/UTA/2026.html
1631248,Baylor Scheierman,Baylor,Scheierman,2026,2025-26,BOS,BOS,SG,77,1429,18.558,18.558,-0.292,-0.495,0.202,1.941,Movement Shooter,Wing Stopper,56,26,0.683,false,1,baylor scheierman,exact_name,Baylor Scheierman,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BOS/2026.html
1631250,Pete Nance,Pete,Nance,2026,2025-26,MIL,MIL,PF,47,737,15.681,15.681,-1.675,-1.47,-0.206,0.364,Movement Shooter,Helper,32,50,0.39,false,1,pete nance,exact_name,Pete Nance,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MIL/2026.html
1631255,Karlo Matkovic,Karlo,Matkovic,2026,2025-26,NOP,NOP,PF,62,912,14.71,14.705,-0.661,-1.094,0.433,1.027,Stretch Big,Helper,26,56,0.317,false,1,karlo matkovic,exact_name,Karlo Matkovic,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/NOP/2026.html
1631260,Aj Green,Aj,Green,2026,2025-26,MIL,MIL,SG,78,2270,29.103,29.1,-1.072,-0.412,-0.66,1.973,Movement Shooter,Chaser,32,50,0.39,false,1,aj green,exact_name,Aj Green,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MIL/2026.html
1631288,Jamal Cain,Jamal,Cain,2026,2025-26,ORL,ORL,SF,40,486,12.15,12.147,-0.72,-0.502,-0.218,0.529,Movement Shooter,Point of Attack,45,37,0.549,false,1,jamal cain,exact_name,Jamal Cain,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/ORL/2026.html
1631321,Sidy Cissoko,Sidy,Cissoko,2026,2025-26,POR,POR,SF,75,1435,19.133,19.131,-1.68,-2.342,0.663,0.704,Stationary Shooter,Helper,42,40,0.512,false,1,sidy cissoko,exact_name,Sidy Cissoko,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/POR/2026.html
1631323,Simone Fontecchio,Simone,Fontecchio,2026,2025-26,MIA,MIA,SF,70,1173,16.757,16.747,-0.386,0.56,-0.946,1.523,Off Screen Shooter,Helper,43,39,0.524,false,1,simone fontecchio,exact_name,Simone Fontecchio,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MIA/2026.html
1631342,Daeqwon Plowden,Daeqwon,Plowden,2026,2025-26,SAC,SAC,SG,32,844,26.375,26.385,-1.724,-0.904,-0.82,0.391,Movement Shooter,Point of Attack,22,60,0.268,false,1,daeqwon plowden,exact_name,Daeqwon Plowden,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/SAC/2026.html
1631351,Lucas Williamson,Lucas,Williamson,2026,2025-26,MEM,MEM,SG,7,224,32,31.962,-2.245,-1.171,-1.073,0.032,Movement Shooter,Chaser,25,57,0.305,false,1,lucas williamson,exact_name,Lucas Williamson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
1631466,Nate Williams,Nate,Williams,2026,2025-26,GSW,GSW,SG,14,239,17.071,17.082,-2.478,-1.112,-1.366,-0.001,Stationary Shooter,Wing Stopper,37,45,0.451,false,1,nate williams,exact_name,Nate Williams,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/GSW/2026.html
1641705,Victor Wembanyama,Victor,Wembanyama,2026,2025-26,SAS,SAS,C,64,1866,29.156,29.148,7.647,3.655,3.992,11.25,Shot Creator,Anchor Big,62,20,0.756,false,1,victor wembanyama,exact_name,Victor Wembanyama,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/SAS/2026.html
1641706,Brandon Miller,Brandon,Miller,2026,2025-26,CHO,CHO,SF,65,1968,30.277,30.279,1.325,1.195,0.13,4.668,Shot Creator,Chaser,44,38,0.537,false,1,brandon miller,exact_name,Brandon Miller,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CHO/2026.html
1641707,Taylor Hendricks,Taylor,Hendricks,2026,2025-26,UTA,UTA/MEM,PF,33,492,14.909,18.956,-2,-1.634,-0.366,0.327,Stationary Shooter,Helper,22,60,0.268,true,2,taylor hendricks,exact_name,Taylor Hendricks,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/UTA/2026.html
1641707,Taylor Hendricks,Taylor,Hendricks,2026,2025-26,MEM,UTA/MEM,PF,26,626,24.077,18.956,-2,-1.634,-0.366,0.327,Stationary Shooter,Helper,25,57,0.305,true,2,taylor hendricks,exact_name,Taylor Hendricks,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
1641708,Amen Thompson,Amen,Thompson,2026,2025-26,HOU,HOU,PG,79,2953,37.38,37.378,2.036,1.077,0.959,8.308,Shot Creator,Point of Attack,52,30,0.634,false,1,amen thompson,exact_name,Amen Thompson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/HOU/2026.html
1641709,Ausar Thompson,Ausar,Thompson,2026,2025-26,DET,DET,SF,73,1896,25.973,25.963,2.821,-0.109,2.93,6.247,Roll + Cut Big,Point of Attack,60,22,0.732,false,1,ausar thompson,exact_name,Ausar Thompson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/DET/2026.html
1641710,Anthony Black,Anthony,Black,2026,2025-26,ORL,ORL,PG,64,1910,29.844,29.841,0.459,0.202,0.257,3.495,Primary Ball Handler,Point of Attack,45,37,0.549,false,1,anthony black,exact_name,Anthony Black,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/ORL/2026.html
1641711,Gradey Dick,Gradey,Dick,2026,2025-26,TOR,TOR,SG,76,1067,14.039,14.033,-2.484,-1.8,-0.684,-0.007,Movement Shooter,Low Activity,46,36,0.561,false,1,gradey dick,exact_name,Gradey Dick,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/TOR/2026.html
1641712,Rayan Rupert,Rayan,Rupert,2026,2025-26,POR,POR/MEM,SG,48,577,12.021,16.755,-3.363,-2.864,-0.498,-0.58,Stationary Shooter,Chaser,42,40,0.512,true,2,rayan rupert,exact_name,Rayan Rupert,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/POR/2026.html
1641712,Rayan Rupert,Rayan,Rupert,2026,2025-26,MEM,POR/MEM,SG,16,495,30.938,16.755,-3.363,-2.864,-0.498,-0.58,Stationary Shooter,Chaser,25,57,0.305,true,2,rayan rupert,exact_name,Rayan Rupert,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
1641713,Gg Jackson,Gg,Jackson,2026,2025-26,MEM,MEM,PF,55,1178,21.418,21.412,-0.846,-0.762,-0.084,1.191,Shot Creator,Wing Stopper,25,57,0.305,false,1,gg jackson,exact_name,Gg Jackson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
1641715,Cam Whitmore,Cam,Whitmore,2026,2025-26,WAS,WAS,SF,21,354,16.857,16.853,-2.081,-0.788,-1.294,0.086,Shot Creator,Helper,17,65,0.207,false,1,cam whitmore,exact_name,Cam Whitmore,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/WAS/2026.html
1641716,Jarace Walker,Jarace,Walker,2026,2025-26,IND,IND,PF,76,1953,25.697,25.7,-2.681,-1.436,-1.245,-0.247,Movement Shooter,Helper,19,63,0.232,false,1,jarace walker,exact_name,Jarace Walker,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/IND/2026.html
1641717,Cason Wallace,Cason,Wallace,2026,2025-26,OKC,OKC,SG,77,2046,26.571,26.569,2.172,-0.478,2.649,5.928,Secondary Ball Handler,Point of Attack,64,18,0.78,false,1,cason wallace,exact_name,Cason Wallace,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/OKC/2026.html
1641718,Keyonte George,Keyonte,George,2026,2025-26,UTA,UTA,PG,54,1786,33.074,33.076,-0.645,1.094,-1.739,2.03,Primary Ball Handler,Chaser,22,60,0.268,false,1,keyonte george,exact_name,Keyonte George,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/UTA/2026.html
1641722,Jordan Hawkins,Jordan,Hawkins,2026,2025-26,NOP,NOP,SG,51,692,13.569,13.566,-3.985,-1.985,-2,-0.632,Off Screen Shooter,Chaser,26,56,0.317,false,1,jordan hawkins,exact_name,Jordan Hawkins,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/NOP/2026.html
1641724,Jett Howard,Jett,Howard,2026,2025-26,ORL,ORL,SF,55,695,12.636,12.64,-1.609,0.017,-1.626,0.372,Movement Shooter,Chaser,45,37,0.549,false,1,jett howard,exact_name,Jett Howard,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/ORL/2026.html
1641729,Brice Sensabaugh,Brice,Sensabaugh,2026,2025-26,UTA,UTA,SF,75,1762,23.493,23.49,-1.886,0.259,-2.145,0.639,Movement Shooter,Helper,22,60,0.268,false,1,brice sensabaugh,exact_name,Brice Sensabaugh,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/UTA/2026.html
1641730,Noah Clowney,Noah,Clowney,2026,2025-26,BRK,BRK,PF,66,1780,26.97,26.969,-2.836,-1.901,-0.936,-0.395,Movement Shooter,Wing Stopper,20,62,0.244,false,1,noah clowney,exact_name,Noah Clowney,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BRK/2026.html
1641731,Bilal Coulibaly,Bilal,Coulibaly,2026,2025-26,WAS,WAS,SG,56,1468,26.214,26.206,-1.73,-1.678,-0.051,0.675,Secondary Ball Handler,Wing Stopper,17,65,0.207,false,1,bilal coulibaly,exact_name,Bilal Coulibaly,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/WAS/2026.html
1641733,Nick Smith Jr.,Nick,Smith Jr.,2026,2025-26,LAL,LAL,SG,30,375,12.5,12.495,-2.657,-0.989,-1.668,-0.042,Shot Creator,Point of Attack,53,29,0.646,false,1,nick smith jr,exact_name,Nick Smith Jr.,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/LAL/2026.html
1641737,Adem Bona,Adem,Bona,2026,2025-26,PHI,PHI,C,71,1234,17.38,17.38,-0.914,-2.059,1.145,1.195,Roll + Cut Big,Mobile Big,45,37,0.549,false,1,adem bona,exact_name,Adem Bona,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/PHI/2026.html
1641738,Kobe Brown,Kobe,Brown,2026,2025-26,LAC,LAC/IND,PF,34,295,8.676,15.775,-2.938,-1.557,-1.381,-0.273,Movement Shooter,Helper,42,40,0.512,true,2,kobe brown,exact_name,Kobe Brown,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/LAC/2026.html
1641738,Kobe Brown,Kobe,Brown,2026,2025-26,IND,LAC/IND,PF,27,668,24.741,15.775,-2.938,-1.557,-1.381,-0.273,Movement Shooter,Helper,19,63,0.232,true,2,kobe brown,exact_name,Kobe Brown,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/IND/2026.html
1641739,Toumani Camara,Toumani,Camara,2026,2025-26,POR,POR,PF,82,2731,33.305,33.305,-0.023,-0.956,0.934,4.171,Stationary Shooter,Wing Stopper,42,40,0.512,false,1,toumani camara,exact_name,Toumani Camara,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/POR/2026.html
1641740,Jaylen Clark,Jaylen,Clark,2026,2025-26,MIN,MIN,SG,68,888,13.059,13.051,-0.683,-0.465,-0.219,0.988,Stationary Shooter,Point of Attack,49,33,0.598,false,1,jaylen clark,exact_name,Jaylen Clark,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MIN/2026.html
1641744,Zach Edey,Zach,Edey,2026,2025-26,MEM,MEM,C,11,284,25.818,25.8,0.912,-0.944,1.857,0.6,Post Scorer,Anchor Big,25,57,0.305,false,1,zach edey,exact_name,Zach Edey,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
1641750,Ryan Kalkbrenner,Ryan,Kalkbrenner,2026,2025-26,CHO,CHO,C,69,1479,21.435,21.432,-0.503,-1.988,1.485,1.813,Roll + Cut Big,Anchor Big,44,38,0.537,false,1,ryan kalkbrenner,exact_name,Ryan Kalkbrenner,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CHO/2026.html
1641757,Jordan Miller,Jordan,Miller,2026,2025-26,LAC,LAC,SF,60,1325,22.083,22.078,-0.766,0.195,-0.962,1.405,Shot Creator,Chaser,42,40,0.512,false,1,jordan miller,exact_name,Jordan Miller,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/LAC/2026.html
1641764,Brandin Podziemski,Brandin,Podziemski,2026,2025-26,GSW,GSW,SG,82,2333,28.451,28.443,0.183,-0.587,0.77,3.863,Primary Ball Handler,Chaser,37,45,0.451,false,1,brandin podziemski,exact_name,Brandin Podziemski,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/GSW/2026.html
1641765,Olivier-Maxence Prosper,Olivier-Maxence,Prosper,2026,2025-26,MEM,MEM,PF,53,984,18.566,18.556,-2.116,-1.328,-0.787,0.217,Stretch Big,Mobile Big,25,57,0.305,false,1,olivier maxence prosper,exact_name,Olivier-Maxence Prosper,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/MEM/2026.html
1641767,Ben Sheppard,Ben,Sheppard,2026,2025-26,IND,IND,SG,65,1390,21.385,21.389,-2.008,-1.241,-0.767,0.399,Movement Shooter,Chaser,19,63,0.232,false,1,ben sheppard,exact_name,Ben Sheppard,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/IND/2026.html
1641771,Jalen Slawson,Jalen,Slawson,2026,2025-26,IND,IND,SF,13,311,23.923,23.886,-0.192,-0.899,0.708,0.441,Movement Shooter,Helper,19,63,0.232,false,1,jalen slawson,exact_name,Jalen Slawson,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/IND/2026.html
1641772,Nae'Qwan Tomlin,Nae'Qwan,Tomlin,2026,2025-26,CLE,CLE,PF,64,1004,15.688,15.68,-0.61,-0.509,-0.101,1.163,Stationary Shooter,Helper,52,30,0.634,false,1,nae qwan tomlin,exact_name,Nae'Qwan Tomlin,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/CLE/2026.html
1641774,Tristan Vukcevic,Tristan,Vukcevic,2026,2025-26,WAS,WAS,C,49,671,13.694,13.692,-0.821,-0.21,-0.611,0.689,Stretch Big,Mobile Big,17,65,0.207,false,1,tristan vukcevic,exact_name,Tristan Vukcevic,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/WAS/2026.html
1641775,Jordan Walsh,Jordan,Walsh,2026,2025-26,BOS,BOS,PF,68,1212,17.824,17.819,-0.494,-1.186,0.692,1.493,Stationary Shooter,Point of Attack,56,26,0.683,false,1,jordan walsh,exact_name,Jordan Walsh,Basketball-Reference 2025-26 regular-season team totals + LEBRON CSV + user-supplied team W/L,https://www.basketball-reference.com/teams/BOS/2026.html
